Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
int,int_30_trace,182.9177484512329,Pass,160.86654615402222,40000052,16331002,2.4493,4219863,519515,0.2584,0.0318,12.3112%,12.9879,12437775,23.9411,310.9440,20000052,7925851,2.5234,2099953,251959,0.2649,0.0318,11.9983%,12.5979,6007964,23.8450,300.3974
int,int_31_trace,118.0513105392456,Pass,303.1412401199341,40000052,4728396,8.4595,4773947,35538,1.0096,0.0075,0.7444%,0.8884,677321,19.0591,16.9330,20000052,2240845,8.9252,2359187,13175,1.0528,0.0059,0.5585%,0.6587,252328,19.1520,12.6164
int,int_10_trace,204.85591316223145,Pass,503.7029390335083,60000052,9724555,6.1700,7032592,35022,0.7232,0.0036,0.4980%,0.5837,936964,26.7536,15.6161,30000052,4488222,6.6842,3499163,16264,0.7796,0.0036,0.4648%,0.5421,369667,22.7292,12.3222
int,int_4_trace,188.2430238723755,Pass,287.3413896560669,59999657,13882504,4.3220,7683892,251124,0.5535,0.0181,3.2682%,4.1854,5391719,21.4703,89.8625,30999657,6925580,4.4761,4061423,125418,0.5864,0.0181,3.0880%,4.0458,2655297,21.1716,85.6557
int,int_25_trace,169.04896354675293,Pass,328.1564209461212,40000052,7702374,5.1932,2766410,54887,0.3592,0.0071,1.9841%,1.3722,2047023,37.2952,51.1755,20000052,4242943,4.7137,1541724,46459,0.3634,0.0109,3.0134%,2.3229,1539631,33.1396,76.9813
int,int_27_trace,219.70562553405762,Pass,329.9878945350647,40000052,6400278,6.2497,1891315,36676,0.2955,0.0057,1.9392%,0.9169,1189064,32.4208,29.7266,20000052,2959941,6.7569,940632,15177,0.3178,0.0051,1.6135%,0.7588,515579,33.9711,25.7789
media,media_0_trace,111.51635646820068,Pass,158.68422484397888,20000044,3401301,5.8801,1125035,24865,0.3308,0.0073,2.2102%,1.2432,634589,25.5214,31.7294,10000044,1491541,6.7045,559613,9140,0.3752,0.0061,1.6333%,0.9140,242635,26.5465,24.2634
media,media_1_trace,93.95407485961914,Pass,193.15260791778564,20000048,3604700,5.5483,1052168,24819,0.2919,0.0069,2.3588%,1.2409,646985,26.0681,32.3492,10000048,1557631,6.4200,496668,7329,0.3189,0.0047,1.4756%,0.7329,206805,28.2174,20.6804
media,media_2_trace,114.14013576507568,Pass,209.9932827949524,20000038,3132302,6.3851,682290,11865,0.2178,0.0038,1.7390%,0.5932,632323,53.2931,31.6161,10000038,1663832,6.0102,342782,7425,0.2060,0.0045,2.1661%,0.7425,395041,53.2042,39.5039
media,media_3_trace,113.6968765258789,Pass,167.689790725708,20000046,3546399,5.6395,1130407,29307,0.3187,0.0083,2.5926%,1.4653,753214,25.7008,37.6606,10000046,1599849,6.2506,568763,12461,0.3555,0.0078,2.1909%,1.2461,335752,26.9442,33.5750
